q1,q2,q3,q4,q5,q6
-0.0047689,-0.049075,0.002891,-0.40991,0.37991,0.080001
-0.0047686,-0.049075,0.0028909,-0.4099,0.37993,0.080005
-0.0047683,-0.049075,0.0028908,-0.4099,0.37995,0.080009
-0.0047681,-0.049075,0.0028908,-0.4099,0.37997,0.080013
-0.0047678,-0.049075,0.0028907,-0.4099,0.37999,0.080017
-0.0047676,-0.049075,0.0028906,-0.4099,0.38001,0.080021
-0.0047676,-0.049075,0.0028906,-0.4099,0.38001,0.080021
-0.0047659,-0.049079,0.0028916,-0.40969,0.3801,0.079998
-0.0047643,-0.049082,0.0028927,-0.40949,0.38018,0.079975
-0.0047626,-0.049086,0.0028938,-0.40929,0.38027,0.079952
-0.004761,-0.04909,0.0028949,-0.40908,0.38035,0.079929
-0.0047594,-0.049093,0.002896,-0.40887,0.38043,0.079906
-0.0047577,-0.049097,0.0028971,-0.40867,0.38052,0.079882
-0.0047561,-0.049101,0.0028981,-0.40846,0.3806,0.079859
-0.0047544,-0.049105,0.0028992,-0.40826,0.38069,0.079836
-0.0047528,-0.049108,0.0029003,-0.40805,0.38077,0.079812
-0.0047512,-0.049112,0.0029014,-0.40785,0.38086,0.07979
-0.0047495,-0.049116,0.0029025,-0.40763,0.38094,0.079765
-0.0047479,-0.049119,0.0029035,-0.40743,0.38103,0.079741
-0.0047462,-0.049123,0.0029046,-0.40722,0.38111,0.079717
-0.0047446,-0.049127,0.0029057,-0.40701,0.38119,0.079693
-0.0047429,-0.04913,0.0029068,-0.4068,0.38128,0.079669
-0.0047413,-0.049134,0.0029078,-0.40659,0.38136,0.079645
-0.0047397,-0.049138,0.0029089,-0.40638,0.38145,0.079621
-0.004738,-0.049141,0.00291,-0.40617,0.38153,0.079597
-0.0047364,-0.049145,0.0029111,-0.40596,0.38162,0.079572
-0.0047348,-0.049149,0.002912,-0.40576,0.3817,0.079551
-0.0047331,-0.049153,0.0029132,-0.40554,0.38179,0.079523
-0.0047315,-0.049156,0.0029143,-0.40533,0.38187,0.079499
-0.0047298,-0.04916,0.0029153,-0.40512,0.38196,0.079474
-0.0047282,-0.049164,0.0029164,-0.4049,0.38204,0.079449
-0.0047265,-0.049167,0.0029175,-0.40469,0.38212,0.079425
-0.0047249,-0.049171,0.0029185,-0.40448,0.38221,0.0794
-0.0047233,-0.049175,0.0029196,-0.40427,0.38229,0.079375
-0.0047216,-0.049178,0.0029206,-0.40405,0.38238,0.079349
-0.00472,-0.049182,0.0029217,-0.40384,0.38246,0.079324
-0.0047183,-0.049186,0.0029228,-0.40362,0.38255,0.079299
-0.0047167,-0.049189,0.0029238,-0.40341,0.38263,0.079274
-0.0047151,-0.049193,0.0029249,-0.4032,0.38272,0.079248
-0.0047134,-0.049197,0.0029259,-0.40298,0.3828,0.079223
-0.0047118,-0.049201,0.002927,-0.40276,0.38289,0.079197
-0.0047101,-0.049204,0.0029281,-0.40255,0.38297,0.079171
-0.0047085,-0.049208,0.0029291,-0.40233,0.38306,0.079145
-0.0047069,-0.049212,0.0029302,-0.40212,0.38314,0.079119
-0.0047052,-0.049215,0.0029312,-0.4019,0.38322,0.079094
-0.0047036,-0.049219,0.0029323,-0.40168,0.38331,0.079068
-0.0047019,-0.049223,0.0029333,-0.40146,0.38339,0.079041
-0.0047003,-0.049227,0.0029344,-0.40125,0.38348,0.079015
-0.0046987,-0.04923,0.0029354,-0.40103,0.38356,0.078989
-0.004697,-0.049234,0.0029365,-0.40081,0.38365,0.078962
-0.0046954,-0.049238,0.0029375,-0.40059,0.38373,0.078936
-0.0046937,-0.049241,0.0029386,-0.40037,0.38382,0.078909
-0.0046921,-0.049245,0.0029396,-0.40015,0.3839,0.078883
-0.0046905,-0.049249,0.0029407,-0.39993,0.38399,0.078856
-0.0046888,-0.049252,0.0029417,-0.39971,0.38407,0.078829
-0.0046873,-0.049255,0.0029424,-0.39955,0.38415,0.078813
-0.0046856,-0.04926,0.0029438,-0.39927,0.38424,0.078775
-0.0046856,-0.04926,0.0029438,-0.39927,0.38424,0.078775
-0.0046724,-0.049253,0.0029353,-0.39963,0.38532,0.079074
-0.0046592,-0.049247,0.0029269,-0.39998,0.38639,0.079373
-0.0046461,-0.04924,0.0029184,-0.40034,0.38746,0.079672
-0.004633,-0.049234,0.0029099,-0.40069,0.38854,0.079972
-0.0046198,-0.049227,0.0029014,-0.40104,0.38961,0.080271
-0.0046067,-0.049221,0.0028929,-0.40139,0.39069,0.080571
-0.0045936,-0.049214,0.0028844,-0.40174,0.39176,0.080871
-0.0045806,-0.049208,0.0028758,-0.40209,0.39283,0.081171
-0.0045675,-0.049201,0.0028672,-0.40244,0.39391,0.081472
-0.0045545,-0.049194,0.0028586,-0.40279,0.39498,0.081773
-0.0045414,-0.049188,0.0028501,-0.40313,0.39606,0.082073
-0.0045284,-0.049181,0.0028414,-0.40347,0.39713,0.082374
-0.0045154,-0.049175,0.0028328,-0.40381,0.3982,0.082676
-0.0045024,-0.049168,0.0028242,-0.40415,0.39928,0.082977
-0.0044894,-0.049162,0.0028155,-0.40449,0.40035,0.083279
-0.0044764,-0.049155,0.0028068,-0.40483,0.40143,0.08358
-0.0044635,-0.049149,0.0027981,-0.40518,0.4025,0.083885
-0.0044505,-0.049142,0.0027894,-0.40551,0.40357,0.084185
-0.0044376,-0.049136,0.0027807,-0.40584,0.40465,0.084487
-0.0044247,-0.049129,0.002772,-0.40617,0.40572,0.08479
-0.0044118,-0.049123,0.0027632,-0.40651,0.40679,0.085092
-0.0043989,-0.049116,0.0027545,-0.40684,0.40787,0.085395
-0.004386,-0.04911,0.0027457,-0.40717,0.40894,0.085699
-0.0043732,-0.049103,0.0027369,-0.4075,0.41001,0.086002
-0.0043603,-0.049097,0.0027281,-0.40782,0.41109,0.086305
-0.0043475,-0.04909,0.0027193,-0.40815,0.41216,0.086609
-0.0043347,-0.049084,0.0027104,-0.40848,0.41323,0.086913
-0.0043218,-0.049077,0.0027016,-0.4088,0.41431,0.087217
-0.0043091,-0.049071,0.0026927,-0.40912,0.41538,0.087521
-0.0042963,-0.049064,0.0026838,-0.40944,0.41645,0.087825
-0.0042835,-0.049058,0.0026749,-0.40976,0.41753,0.088129
-0.0042708,-0.049051,0.002666,-0.41008,0.4186,0.088434
-0.004258,-0.049045,0.0026571,-0.4104,0.41967,0.088739
-0.0042453,-0.049038,0.0026481,-0.41072,0.42075,0.089043
-0.0042326,-0.049032,0.0026392,-0.41103,0.42182,0.089348
-0.0042199,-0.049025,0.0026302,-0.41135,0.42289,0.089654
-0.0042072,-0.049019,0.0026212,-0.41166,0.42397,0.089959
-0.0041945,-0.049012,0.0026122,-0.41197,0.42504,0.090264
-0.0041819,-0.049006,0.0026032,-0.41228,0.42611,0.09057
-0.0041692,-0.048999,0.0025941,-0.41259,0.42718,0.090876
-0.0041566,-0.048993,0.0025851,-0.41289,0.42826,0.091181
-0.004144,-0.048986,0.002576,-0.4132,0.42933,0.091487
-0.0041314,-0.04898,0.002567,-0.4135,0.4304,0.091793
-0.0041188,-0.048973,0.0025579,-0.41381,0.43148,0.0921
-0.0041062,-0.048967,0.0025488,-0.41411,0.43255,0.092406
-0.0040936,-0.04896,0.0025396,-0.41441,0.43362,0.092712
-0.0040811,-0.048954,0.0025305,-0.41471,0.43469,0.093019
-0.0040685,-0.048947,0.0025214,-0.41501,0.43577,0.093325
-0.004056,-0.048941,0.0025122,-0.41531,0.43684,0.093632
-0.0040435,-0.048934,0.002503,-0.4156,0.43791,0.093939
-0.0040435,-0.048934,0.002503,-0.4156,0.43791,0.093939
-0.0040345,-0.048934,0.0024987,-0.41558,0.43862,0.094092
-0.0040255,-0.048934,0.0024944,-0.41556,0.43933,0.094244
-0.0040165,-0.048934,0.0024901,-0.41554,0.44004,0.094396
-0.0040076,-0.048934,0.0024858,-0.41551,0.44075,0.094548
-0.0039986,-0.048934,0.0024814,-0.41549,0.44146,0.094701
-0.0039896,-0.048934,0.0024771,-0.41547,0.44217,0.094853
-0.0039806,-0.048934,0.0024728,-0.41545,0.44287,0.095005
-0.0039716,-0.048934,0.0024684,-0.41543,0.44358,0.095158
-0.0039627,-0.048934,0.0024641,-0.4154,0.44429,0.09531
-0.0039537,-0.048934,0.0024597,-0.41538,0.445,0.095462
-0.0039447,-0.048934,0.0024554,-0.41536,0.44571,0.095615
-0.0039358,-0.048934,0.002451,-0.41534,0.44642,0.095767
-0.0039268,-0.048934,0.0024466,-0.41531,0.44713,0.095919
-0.0039179,-0.048934,0.0024422,-0.41529,0.44784,0.096072
-0.0039089,-0.048934,0.0024378,-0.41527,0.44855,0.096224
-0.0038999,-0.048934,0.0024334,-0.41525,0.44926,0.096376
-0.003891,-0.048934,0.002429,-0.41522,0.44996,0.096529
-0.0038821,-0.048934,0.0024246,-0.4152,0.45067,0.096681
-0.0038731,-0.048934,0.0024202,-0.41518,0.45138,0.096833
-0.0038642,-0.048934,0.0024158,-0.41516,0.45209,0.096986
-0.0038552,-0.048934,0.0024114,-0.41513,0.4528,0.097138
-0.0038463,-0.048934,0.0024069,-0.41511,0.45351,0.09729
-0.0038374,-0.048934,0.0024025,-0.41509,0.45422,0.097443
-0.0038285,-0.048934,0.002398,-0.41507,0.45493,0.097595
-0.0038195,-0.048934,0.0023936,-0.41504,0.45564,0.097747
-0.0038106,-0.048934,0.0023891,-0.41502,0.45635,0.0979
-0.0038017,-0.048934,0.0023847,-0.415,0.45705,0.098052
-0.0037928,-0.048934,0.0023802,-0.41497,0.45776,0.098204
-0.0037839,-0.048934,0.0023757,-0.41495,0.45847,0.098357
-0.003775,-0.048934,0.0023712,-0.41493,0.45918,0.098509
-0.0037661,-0.048934,0.0023667,-0.41491,0.45989,0.098661
-0.0037572,-0.048934,0.0023622,-0.41488,0.4606,0.098813
-0.0037483,-0.048934,0.0023577,-0.41486,0.46131,0.098966
-0.0037394,-0.048934,0.0023532,-0.41484,0.46202,0.099118
-0.0037305,-0.048934,0.0023487,-0.41481,0.46273,0.09927
-0.0037216,-0.048934,0.0023442,-0.41479,0.46344,0.099423
-0.0037127,-0.048934,0.0023396,-0.41477,0.46414,0.099575
-0.0037039,-0.048934,0.0023351,-0.41474,0.46485,0.099727
-0.003695,-0.048934,0.0023306,-0.41472,0.46556,0.09988
-0.0036861,-0.048934,0.002326,-0.4147,0.46627,0.10003
-0.0036772,-0.048934,0.0023215,-0.41467,0.46698,0.10018
-0.0036684,-0.048933,0.0023169,-0.41465,0.46769,0.10034
-0.0036595,-0.048933,0.0023123,-0.41463,0.4684,0.10049
-0.0036507,-0.048933,0.0023077,-0.4146,0.46911,0.10064
-0.0036418,-0.048933,0.0023032,-0.41458,0.46982,0.10079
-0.0036329,-0.048933,0.0022986,-0.41455,0.47053,0.10095
-0.0036241,-0.048933,0.002294,-0.41453,0.47123,0.1011
-0.0036152,-0.048933,0.0022894,-0.41451,0.47194,0.10125
-0.0036064,-0.048933,0.0022848,-0.41448,0.47265,0.1014
-0.0035976,-0.048933,0.0022802,-0.41446,0.47336,0.10156
-0.0035976,-0.048933,0.0022802,-0.41446,0.47336,0.10156
-0.0034126,-0.048886,0.0021575,-0.41628,0.48899,0.10553
-0.00323,-0.048838,0.0020321,-0.41801,0.50462,0.10953
-0.0030498,-0.048791,0.0019037,-0.41966,0.52024,0.11354
-0.002872,-0.048743,0.0017727,-0.42121,0.53586,0.11758
-0.0026966,-0.048696,0.0016389,-0.42267,0.55147,0.12163
-0.0025238,-0.048649,0.0015024,-0.42403,0.56708,0.12569
-0.0023535,-0.048601,0.0013633,-0.4253,0.58269,0.12977
-0.0021858,-0.048554,0.0012216,-0.42647,0.5983,0.13386
-0.0020207,-0.048507,0.0010774,-0.42755,0.6139,0.13796
-0.0018583,-0.04846,0.00093072,-0.42854,0.6295,0.14206
-0.0016986,-0.048413,0.00078166,-0.42942,0.6451,0.14616
-0.0015416,-0.048366,0.0006302,-0.43021,0.6607,0.15027
-0.0013873,-0.048319,0.00047643,-0.43089,0.6763,0.15438
-0.0012359,-0.048272,0.00032039,-0.43148,0.69189,0.15849
-0.0010872,-0.048225,0.00016214,-0.43197,0.70749,0.16259
-0.00094148,-0.048179,1.7323e-06,-0.43235,0.72309,0.16669
-0.0007986,-0.048132,-0.00016077,-0.43264,0.73868,0.17078
-0.00065862,-0.048085,-0.00032532,-0.43283,0.75428,0.17485
-0.00052159,-0.048038,-0.00049186,-0.43291,0.76988,0.17892
-0.00038751,-0.047992,-0.00066034,-0.43289,0.78548,0.18297
-0.00025643,-0.047945,-0.00083069,-0.43277,0.80108,0.187
-0.00012836,-0.047898,-0.0010029,-0.43255,0.81668,0.19102
-3.3248e-06,-0.047852,-0.0011768,-0.43223,0.83229,0.19501
0.00011865,-0.047805,-0.0013525,-0.43181,0.8479,0.19899
0.00023756,-0.047759,-0.0015298,-0.43128,0.86351,0.20293
0.00035337,-0.047712,-0.0017088,-0.43065,0.87912,0.20685
0.00046606,-0.047666,-0.0018892,-0.42992,0.89474,0.21074
0.00057563,-0.047619,-0.0020712,-0.4291,0.91036,0.2146
0.00068204,-0.047573,-0.0022546,-0.42817,0.92599,0.21842
0.0007853,-0.047527,-0.0024394,-0.42714,0.94162,0.22221
0.00088539,-0.04748,-0.0026255,-0.42601,0.95725,0.22596
0.00098229,-0.047434,-0.0028129,-0.42478,0.97289,0.22967
0.001076,-0.047387,-0.0030014,-0.42346,0.98854,0.23334
0.0011665,-0.047341,-0.0031912,-0.42203,1.0042,0.23696
0.0012537,-0.047295,-0.003382,-0.42051,1.0199,0.24054
0.0013378,-0.047248,-0.0035738,-0.41889,1.0355,0.24408
0.0014186,-0.047202,-0.0037667,-0.41718,1.0512,0.24756
0.0014962,-0.047156,-0.0039604,-0.41538,1.0669,0.25099
0.0015705,-0.047109,-0.0041551,-0.41348,1.0826,0.25437
0.0016416,-0.047063,-0.0043506,-0.41148,1.0983,0.25769
0.0017094,-0.047017,-0.0045468,-0.4094,1.114,0.26096
0.001774,-0.04697,-0.0047437,-0.40722,1.1297,0.26416
0.0018353,-0.046924,-0.0049413,-0.40496,1.1454,0.26731
0.0018933,-0.046877,-0.0051395,-0.40261,1.1611,0.27039
0.0019481,-0.046831,-0.0053382,-0.40017,1.1769,0.27342
0.0019997,-0.046785,-0.0055374,-0.39765,1.1926,0.27637
0.0020479,-0.046738,-0.0057371,-0.39504,1.2084,0.27926
0.002093,-0.046692,-0.0059371,-0.39235,1.2241,0.28208
0.0021348,-0.046645,-0.0061375,-0.38958,1.2399,0.28483
0.0021733,-0.046599,-0.0063381,-0.38672,1.2557,0.28751
0.0021733,-0.046599,-0.0063381,-0.38672,1.2557,0.28751
0.0020754,-0.046532,-0.0061305,-0.38666,1.2384,0.28212
0.0019741,-0.046466,-0.0059253,-0.38641,1.221,0.27668
0.0018694,-0.046399,-0.0057223,-0.38599,1.2037,0.27118
0.0017616,-0.046333,-0.0055218,-0.38539,1.1864,0.26564
0.0016505,-0.046266,-0.0053236,-0.38461,1.1691,0.26006
0.0015363,-0.0462,-0.0051279,-0.38365,1.1518,0.25444
0.001419,-0.046133,-0.0049347,-0.38252,1.1345,0.24879
0.0012987,-0.046066,-0.0047441,-0.38122,1.1172,0.24311
0.0011755,-0.045999,-0.004556,-0.37974,1.0999,0.23742
0.0010494,-0.045932,-0.0043706,-0.3781,1.0826,0.23171
0.00092039,-0.045865,-0.0041878,-0.37629,1.0653,0.22599
0.00078866,-0.045798,-0.0040076,-0.37431,1.0479,0.22027
0.00065421,-0.045731,-0.0038302,-0.37218,1.0306,0.21455
0.0005169,-0.045663,-0.0036557,-0.36985,1.0133,0.20882
0.00037738,-0.045596,-0.0034837,-0.36743,0.99595,0.20314
0.00023516,-0.045528,-0.0033147,-0.36482,0.9786,0.19746
9.0455e-05,-0.045461,-0.0031484,-0.36207,0.96125,0.1918
-5.6676e-05,-0.045393,-0.002985,-0.35917,0.9439,0.18617
-0.00020616,-0.045325,-0.0028246,-0.35613,0.92653,0.18056
-0.00035796,-0.045257,-0.002667,-0.35294,0.90915,0.175
-0.00051198,-0.045189,-0.0025123,-0.34963,0.89176,0.16947
-0.0006682,-0.045121,-0.0023606,-0.34618,0.87436,0.16399
-0.00082654,-0.045052,-0.0022119,-0.3426,0.85695,0.15856
-0.00098696,-0.044984,-0.0020661,-0.3389,0.83953,0.15318
-0.0011494,-0.044915,-0.0019234,-0.33508,0.8221,0.14785
-0.0013138,-0.044847,-0.0017837,-0.33115,0.80465,0.14259
-0.0014801,-0.044778,-0.001647,-0.3271,0.78719,0.13739
-0.0016482,-0.044709,-0.0015134,-0.32295,0.76972,0.13226
-0.0018182,-0.04464,-0.0013829,-0.3187,0.75224,0.1272
-0.0019898,-0.044571,-0.0012554,-0.31435,0.73474,0.12221
-0.0021632,-0.044501,-0.0011311,-0.3099,0.71723,0.1173
-0.0023382,-0.044432,-0.0010098,-0.30537,0.69971,0.11247
-0.0025148,-0.044362,-0.00089169,-0.30076,0.68217,0.10773
-0.0026929,-0.044293,-0.00077669,-0.29606,0.66462,0.10306
-0.0028725,-0.044223,-0.00066484,-0.29129,0.64705,0.098488
-0.0030535,-0.044153,-0.00055616,-0.28644,0.62948,0.094
-0.0032359,-0.044083,-0.00045059,-0.28153,0.61189,0.089608
-0.0034196,-0.044013,-0.00034825,-0.27655,0.59428,0.085304
-0.0036046,-0.043942,-0.00024902,-0.27153,0.57667,0.081101
-0.0037908,-0.043872,-0.00015302,-0.26645,0.55904,0.076992
-0.0039782,-0.043802,-6.0188e-05,-0.26132,0.5414,0.072982
